,0,1,2,3,4,5,6,7,8,record
1726,tj,Men,Anderson,Jace,Nebraska,15.33m,15.33m,65.0,https://www.tfrrs.org/athletes/6096983/Nebraska/Anderson_Jace,17.37m
1727,tj,Men,Willis,Devon,Albany,15.76m,15.76m,22.0,https://www.tfrrs.org/athletes/5112398/Albany/Willis_Devon,17.37m
1728,tj,Men,Williams,Bryce,Penn State,15.75m,15.75m,24.0,https://www.tfrrs.org/athletes/5109713/Penn_State/Williams_Bryce,17.37m
1729,tj,Men,Williams,Preston,Colorado St.,15.37m,15.37m,61.0,https://www.tfrrs.org/athletes/6188268/Colorado_St./Williams_Preston,17.37m
1730,tj,Men,Uudmae,Jaak,Stanford,15.32m,15.69m,67.0,https://www.tfrrs.org/athletes/4676099/Stanford/Uudmae_Jaak,17.37m
1731,tj,Men,Delaunay,Klyvens,Alabama,15.50m,15.50m,47.0,https://www.tfrrs.org/athletes/6096975/Alabama/Delaunay_Klyvens,17.37m
1732,tj,Men,Worrell,Aaron,Virginia,15.87m,15.87m,17.0,https://www.tfrrs.org/athletes/4658532/Virginia/Worrell_Aaron,17.37m
1733,tj,Men,Landon,Kyle,Southern Illinois,15.31m,15.31m,70.0,https://www.tfrrs.org/athletes/6100317/Southern_Illinois/Landon_Kyle,17.37m
1734,tj,Men,Smallwood,Dominic,USC,15.56m,15.56m,43.0,https://www.tfrrs.org/athletes/5095498/USC/Smallwood_Dominic,17.37m
1735,tj,Men,Brown,Charles,Texas Tech,16.05m,16.05m,12.0,https://www.tfrrs.org/athletes/5639467/Texas_Tech/Brown_Charles,17.37m
1736,tj,Men,Bocchi,Tobia,UCLA,15.51m,15.51m,46.0,https://www.tfrrs.org/athletes/6141722/UCLA/Bocchi_Tobia,17.37m
1737,tj,Men,Amokwandoh,Stefan,Princeton,15.58m,15.58m,39.0,https://www.tfrrs.org/athletes/5581956/Princeton/Amokwandoh_Stefan,17.37m
1738,tj,Men,Uwaifo,Efe,Harvard,15.82m,15.92m,19.0,https://www.tfrrs.org/athletes/4633686/Harvard/Uwaifo_Efe,17.37m
1739,tj,Men,Holt,Jaylon,Charlotte,15.32m,15.32m,67.0,https://www.tfrrs.org/athletes/5119182/Charlotte/Holt_Jaylon,17.37m
1740,tj,Men,Harvey,Julian,SIU-Edwardsville,15.55m,15.77m,44.0,https://www.tfrrs.org/athletes/4667906/SIU-Edwardsville/Harvey_Julian,17.37m
1741,tj,Men,McClain,Hayden,Oklahoma,16.56m,16.56m,4.0,https://www.tfrrs.org/athletes/4680509/Oklahoma/McClain_Hayden,17.37m
1742,tj,Men,Belardo,Jared,Wichita State,15.59m,15.84m,36.0,https://www.tfrrs.org/athletes/5638518/Wichita_State/Belardo_Jared,17.37m
1743,tj,Men,Phynn,Nick,Texas,15.58m,15.89m,39.0,https://www.tfrrs.org/athletes/4672797/Texas/Phynn_Nick,17.37m
1744,tj,Men,Tele,Jimi,George Mason,15.33m,15.33m,65.0,https://www.tfrrs.org/athletes/4177995/George_Mason/Tele_Jimi,17.37m
1745,tj,Men,Oluwadara,David,Boston U.,16.07m,16.07m,10.0,https://www.tfrrs.org/athletes/4633954/Boston_U./Oluwadara_David,17.37m
1746,tj,Men,Griffith,Isaiah,Nebraska,15.76m,15.76m,22.0,https://www.tfrrs.org/athletes/6096986/Nebraska/Griffith_Isaiah,17.37m
1747,tj,Men,Bates,KeAndre,Florida,16.81m,16.81m,2.0,https://www.tfrrs.org/athletes/5135080/Florida/Bates_KeAndre,17.37m
1748,tj,Men,Seward,DaJuan,Ohio State,15.47m,15.47m,51.0,https://www.tfrrs.org/athletes/5636650/Ohio_State/Seward_DaJuan,17.37m
1749,tj,Men,Jenkins,Lorne,Campbell,15.41m,15.41m,58.0,https://www.tfrrs.org/athletes/4626654/Campbell/Jenkins_Lorne,17.37m
1750,tj,Men,Lowe,Javier,Kansas State,15.48m,15.48m,50.0,https://www.tfrrs.org/athletes/6088025/Kansas_State/Lowe_Javier,17.37m
1751,tj,Men,Tiller,Michael,Bethune-Cookman,16.10m,16.10m,9.0,https://www.tfrrs.org/athletes/4670056/Bethune-Cookman/Tiller_Michael,17.37m
1752,tj,Men,Fawehinmi,Tobi,UT-Arlington,15.52m,15.52m,45.0,https://www.tfrrs.org/athletes/4666625/UT-Arlington/Fawehinmi_Tobi,17.37m
1753,tj,Men,Wallace,Armani,Florida State,15.58m,15.58m,39.0,https://www.tfrrs.org/athletes/5639564/Florida_State/Wallace_Armani,17.37m
1754,tj,Men,Strozier,Lasheon,N. Carolina A&T,15.93m,15.93m,15.0,https://www.tfrrs.org/athletes/5588406/N._Carolina_A&T/Strozier_Lasheon,17.37m
1755,tj,Men,Carter,Scott,Wyoming,15.62m,15.76m,31.0,https://www.tfrrs.org/athletes/4109746/Wyoming/Carter_Scott ,17.37m
1756,tj,Men,Rubalcaba,Mark,Auburn,15.31m,15.31m,70.0,https://www.tfrrs.org/athletes/5636553/Auburn/Rubalcaba_Mark,17.37m
1757,tj,Men,Scott,Jordan,Virginia,16.36m,16.36m,6.0,https://www.tfrrs.org/athletes/5955831/Virginia/Scott_Jordan,17.37m
1758,tj,Men,Adams,Barden,Kansas,16.01m,16.01m,13.0,https://www.tfrrs.org/athletes/5104524/Kansas/Adams_Barden,17.37m
1759,tj,Men,Owens,Rubin,Arkansas,15.65m,15.65m,29.0,https://www.tfrrs.org/athletes/5151100/Arkansas/Owens_Rubin,17.37m
1760,tj,Men,Airewele,Oseoba,Cornell,15.35m,15.35m,62.0,https://www.tfrrs.org/athletes/5099757/Cornell/Airewele_Oseoba,17.37m
1761,tj,Men,Robinson,Damar,Louisville,15.99m,15.99m,14.0,https://www.tfrrs.org/athletes/5653420/Louisville/Robinson_Damar,17.37m
1762,tj,Men,Bellard,Da'Quan,LSU,15.42m,15.42m,55.0,https://www.tfrrs.org/athletes/5171079/LSU/Bellard_Da'Quan,17.37m
1763,tj,Men,Nevers,Montel,Florida State,15.88m,15.90m,16.0,https://www.tfrrs.org/athletes/6124457/Florida_State/Nevers_Montel,17.37m
1764,tj,Men,Cathey,Kaishaun,Buffalo,15.81m,15.81m,20.0,https://www.tfrrs.org/athletes/4672622/Buffalo/Cathey_Kaishaun,17.37m
1765,tj,Men,Peterson,Anaquan,Purdue,15.69m,16.16m,25.0,https://www.tfrrs.org/athletes/4636730/Purdue/Peterson_Anaquan,17.37m
1766,tj,Women,Toliver,Rachel,Baylor,12.62m,12.93m,61.0,https://www.tfrrs.org/athletes/5639737/Baylor/Toliver_Rachel,14.25m
1767,tj,Women,Cook,Chaquinn,Oregon,12.82m,12.82m,37.0,https://www.tfrrs.org/athletes/6101001/Oregon/Cook_Chaquinn,14.25m
1768,tj,Women,Seibert,Mikaela,Ohio State,12.92m,12.92m,29.0,https://www.tfrrs.org/athletes/5636610/Ohio_State/Seibert_Mikaela ,14.25m
1769,tj,Women,Lawrence,Shardia,Kansas State,13.75m,13.75m,3.0,https://www.tfrrs.org/athletes/5584307/Kansas_State/Lawrence_Shardia,14.25m
1770,tj,Women,Williams,Anna,Columbia,12.99m,12.99m,24.0,https://www.tfrrs.org/athletes/4665812/Columbia/Williams_Anna,14.25m
1771,tj,Women,Ding,Daisy,Rice,12.80m,12.85m,39.0,https://www.tfrrs.org/athletes/4675869/Rice/Ding_Daisy,14.25m
1772,tj,Women,Dicks,Natasha,South Carolina,13.24m,13.47m,16.0,https://www.tfrrs.org/athletes/4651022/South_Carolina/Dicks_Natasha ,14.25m
1773,tj,Women,Brown,Lajarvia,Texas A&M,12.78m,12.78m,42.0,https://www.tfrrs.org/athletes/6105161/Texas_A&M/Brown_Lajarvia,14.25m
1774,tj,Women,Botts,Darrian,Eastern Kentucky,12.58m,12.58m,63.0,https://www.tfrrs.org/athletes/5121923/Eastern_Kentucky/Botts_Darrian,14.25m
1775,tj,Women,Gaudyn,Weronika,Akron,12.57m,12.99m,64.0,https://www.tfrrs.org/athletes/4209977/Akron/Gaudyn_Weronika,14.25m
1776,tj,Women,Friar,Nataliyah,LSU,12.76m,13.03m,45.0,https://www.tfrrs.org/athletes/4674010/LSU/Friar_Nataliyah,14.25m
1777,tj,Women,Orji,Keturah,Georgia,14.32m,14.32m,1.0,https://www.tfrrs.org/athletes/5094257/Georgia/Orji_Keturah,14.25m
1778,tj,Women,Alsop,Greer,Washington St.,12.66m,12.67m,56.0,https://www.tfrrs.org/athletes/4643375/Washington_St./Alsop_Greer,14.25m
1779,tj,Women,Ebwea-Bile,Marie-Josee,Kentucky,13.39m,13.63m,10.0,https://www.tfrrs.org/athletes/5649580/Kentucky/Ebwea-Bile_Marie-Josee,14.25m
1780,tj,Women,Mercurio,Angela,Nebraska,12.90m,12.90m,31.0,https://www.tfrrs.org/athletes/5151749/Nebraska/Mercurio_Angela,14.25m
1781,tj,Women,Hearn,Mylana,Texas State,12.79m,12.79m,41.0,https://www.tfrrs.org/athletes/4666680/Texas_State/Hearn_Mylana,14.25m
1782,tj,Women,Antoine,Javonne,North Carolina St.,12.57m,12.57m,64.0,https://www.tfrrs.org/athletes/5104414/North_Carolina_St./Antoine_Javonne ,14.25m
1783,tj,Women,Garcia,Asa,Florida,12.82m,12.82m,37.0,https://www.tfrrs.org/athletes/6099858/Florida/Garcia_Asa,14.25m
1784,tj,Women,Lavrusha,Valery,UT-Arlington,12.52m,12.52m,73.0,https://www.tfrrs.org/athletes/5592194/UT-Arlington/Lavrusha_Valery,14.25m
1785,tj,Women,Ryan,Marshay,Auburn,13.46m,13.46m,7.0,https://www.tfrrs.org/athletes/4674176/Auburn/Ryan_Marshay,14.25m
1786,tj,Women,Wright,Shanique,Minnesota,12.88m,12.88m,33.0,https://www.tfrrs.org/athletes/5585543/Minnesota/Wright_Shanique,14.25m
1787,tj,Women,Bowald,Brittany,Jacksonville,12.54m,12.54m,70.0,https://www.tfrrs.org/athletes/5631276/Jacksonville/Bowald_Brittany,14.25m
1788,tj,Women,David,Yanis,Florida,13.93m,13.93m,2.0,https://www.tfrrs.org/athletes/5651827/Florida/David_Yanis,14.25m
1789,tj,Women,Woods,Cidaea',Tennessee,12.69m,12.69m,53.0,https://www.tfrrs.org/athletes/5113348/Tennessee/Woods_Cidaea' ,14.25m
1790,tj,Women,Burks,Tonyecia,Houston,12.99m,12.99m,24.0,https://www.tfrrs.org/athletes/5101649/Houston/Burks_Tonyecia,14.25m
1791,tj,Women,Abrahamsson,Rebecka,Cincinnati,12.92m,13.07m,29.0,https://www.tfrrs.org/athletes/5121592/Cincinnati/Abrahamsson_Rebecka,14.25m
1792,tj,Women,Dreimane,Dace,Eastern Michigan,12.66m,12.66m,56.0,https://www.tfrrs.org/athletes/5164672/Eastern_Michigan/Dreimane_Dace,14.25m
1793,tj,Women,Fajemisin,Simi,Harvard,12.96m,12.96m,26.0,https://www.tfrrs.org/athletes/6095062/Harvard/Fajemisin_Simi,14.25m
1794,tj,Women,Blackwood,Ebhani,Syracuse,12.72m,12.72m,49.0,https://www.tfrrs.org/athletes/6093190/Syracuse/Blackwood_Ebhani,14.25m
1795,tj,Women,Charley,Simone,Vanderbilt,13.54m,13.54m,5.0,https://www.tfrrs.org/athletes/4631861/Vanderbilt/Charley_Simone,14.25m
1796,tj,Women,Hughes,Amber,Tennessee St.,13.44m,13.44m,8.0,https://www.tfrrs.org/athletes/4628942/Tennessee_St./Hughes_Amber,14.25m
1797,tj,Women,Luque,Jhoanmy,Iowa State,13.65m,13.65m,4.0,https://www.tfrrs.org/athletes/5117526/Iowa_State/Luque_Jhoanmy ,14.25m
1798,tj,Women,Toppin,Anisa,N. Carolina A&T,12.73m,12.73m,47.0,https://www.tfrrs.org/athletes/5588430/N._Carolina_A&T/Toppin_Anisa,14.25m
1799,tj,Women,Bajnok,Eszter,Virginia Tech,12.60m,12.60m,62.0,https://www.tfrrs.org/athletes/6142109/Virginia_Tech/Bajnok_Eszter ,14.25m
1800,tj,Women,Flynn,Tiffany,Miss State,13.53m,13.53m,6.0,https://www.tfrrs.org/athletes/5147903/Miss_State/Flynn_Tiffany,14.25m
1801,tj,Women,Obiozor,Cybil,Rice,12.69m,12.80m,53.0,https://www.tfrrs.org/athletes/4675925/Rice/Obiozor_Cybil,14.25m
1802,tj,Women,Luster,Ebony,Florida,12.78m,12.78m,42.0,https://www.tfrrs.org/athletes/5651831/Florida/Luster_Ebony,14.25m
1803,tj,Women,Maduka,Jessie,UCLA,12.83m,12.83m,35.0,https://www.tfrrs.org/athletes/5151691/UCLA/Maduka_Jessie,14.25m
1804,tj,Women,Allen,Sabina,Campbell,12.67m,13.01m,55.0,https://www.tfrrs.org/athletes/5157550/Campbell/Allen_Sabina,14.25m
1805,tj,Women,Seawater-Simmons,Tria,Iowa,12.83m,12.83m,35.0,https://www.tfrrs.org/athletes/5577543/Iowa/Seawater-Simmons_Tria,14.25m
1806,tj,Women,Okoronkwo,Chinne,Wisconsin,13.07m,13.07m,21.0,https://www.tfrrs.org/athletes/6140681/Wisconsin/Okoronkwo_Chinne ,14.25m
1807,tj,Women,Tibbs,Keyasia,Arizona State,13.16m,13.16m,18.0,https://www.tfrrs.org/athletes/5129168/Arizona_State/Tibbs_Keyasia,14.25m
1808,tj,Women,Gibson,Dannielle,Penn State,13.33m,13.33m,12.0,https://www.tfrrs.org/athletes/4645954/Penn_State/Gibson_Dannielle,14.25m
1809,tj,Women,Davis,Kiana,Washington St.,12.66m,12.66m,56.0,https://www.tfrrs.org/athletes/5151081/Washington_St./Davis_Kiana,14.25m
1810,tj,Women,Williams,Tierra,Nebraska,13.18m,13.22m,17.0,https://www.tfrrs.org/athletes/4640822/Nebraska/Williams_Tierra,14.25m
1811,tj,Women,Newsome,Lanae,Ole Miss,12.52m,12.52m,73.0,https://www.tfrrs.org/athletes/5107508/Ole_Miss/Newsome_Lanae,14.25m
1812,tj,Women,Johnson,Aliyah,Georgia,13.12m,13.12m,19.0,https://www.tfrrs.org/athletes/5153289/Georgia/Johnson_Aliyah,14.25m
1813,tj,Women,McQueen,Darrielle,Florida,13.44m,13.61m,8.0,https://www.tfrrs.org/athletes/5135094/Florida/McQueen_Darrielle,14.25m
1814,tj,Women,Barron,Mia,Virginia,12.71m,12.71m,50.0,https://www.tfrrs.org/athletes/5126873/Virginia/Barron_Mia,14.25m
1815,tj,Women,Ramos Gandia,Ariadna,Akron,12.78m,12.88m,42.0,https://www.tfrrs.org/athletes/5631197/Akron/Ramos Gandia_Ariadna,14.25m
1816,tj,Women,Hand,Jakayla,Auburn,13.11m,13.11m,20.0,https://www.tfrrs.org/athletes/5122705/Auburn/Hand_Jakayla,14.25m
1817,tj,Women,Gannon,Alexis,North Carolina,12.54m,12.69m,70.0,https://www.tfrrs.org/athletes/5148673/North_Carolina/Gannon_Alexis,14.25m
1818,tj,Women,Terrell,Anasterasia,Clemson,12.73m,13.11m,47.0,https://www.tfrrs.org/athletes/4646835/Clemson/Terrell_Anasterasia,14.25m
1819,tj,Women,McKee,Kelly,Virginia,12.57m,12.57m,64.0,https://www.tfrrs.org/athletes/6109464/Virginia/McKee_Kelly ,14.25m
1820,tj,Women,Thomas,Jahisha,Iowa,13.00m,13.00m,23.0,https://www.tfrrs.org/athletes/5126821/Iowa/Thomas_Jahisha,14.25m
1821,tj,Women,Campbell,Morgan,Kennesaw State,12.53m,12.53m,72.0,https://www.tfrrs.org/athletes/4630541/Kennesaw_State/Campbell_Morgan,14.25m
1822,tj,Women,Richardson,Brianna,Baylor,13.07m,13.12m,21.0,https://www.tfrrs.org/athletes/4205918/Baylor/Richardson_Brianna,14.25m
1823,tj,Women,Hadnot,Jannell,New Mexico,13.26m,13.26m,15.0,https://www.tfrrs.org/athletes/4641036/New_Mexico/Hadnot_Jannell,14.25m
1824,tj,Women,Latham,Viershanie,Texas Tech,13.33m,13.39m,12.0,https://www.tfrrs.org/athletes/4652187/Texas_Tech/Latham_Viershanie,14.25m
1825,tj,Women,Amsterdam,Iana,Clemson,13.34m,13.34m,11.0,https://www.tfrrs.org/athletes/4646827/Clemson/Amsterdam_Iana,14.25m
1826,tj,Women,Saunders,Sha'Keela,Kentucky,13.32m,13.32m,14.0,https://www.tfrrs.org/athletes/4177198/Kentucky/Saunders_Sha'Keela,14.25m
1827,tj,Women,Romaiou,Konstantina,Kansas State,12.70m,12.70m,52.0,https://www.tfrrs.org/athletes/6088034/Kansas_State/Romaiou_Konstantina,14.25m
1828,tj,Women,Farley,Alexis,Miss State,12.75m,12.75m,46.0,https://www.tfrrs.org/athletes/6115770/Miss_State/Farley_Alexis,14.25m
1829,tj,Women,Mitxelena,Irati,Cincinnati,12.88m,12.88m,33.0,https://www.tfrrs.org/athletes/6095858/Cincinnati/Mitxelena_Irati,14.25m
1830,tj,Women,Phillips,Stormm,Jacksonville,12.63m,12.94m,60.0,https://www.tfrrs.org/athletes/4649558/Jacksonville/Phillips_Stormm,14.25m
1831,sp,Men,Ceban,Nicolai,Kansas,19.85m,19.85m,4.0,https://www.tfrrs.org/athletes/5177340/Kansas/Ceban_Nicolai,21.73m
1832,sp,Men,Cribbin,Ryan,Buffalo,18.08m,18.20m,50.0,https://www.tfrrs.org/athletes/4672623/Buffalo/Cribbin_Ryan,21.73m
1833,sp,Men,Benoit,Kelsey,UTSA,17.61m,17.70m,75.0,https://www.tfrrs.org/athletes/5153230/UTSA/Benoit_Kelsey,21.73m
1834,sp,Men,Bartlett,Jeff,Texas A&M,17.70m,17.70m,68.0,https://www.tfrrs.org/athletes/4182963/Texas_A&M/Bartlett_Jeff,21.73m
1835,sp,Men,Morrison,Willie,Indiana,19.79m,19.79m,6.0,https://www.tfrrs.org/athletes/5584418/Indiana/Morrison_Willie,21.73m
1836,sp,Men,Stroh,Steffan,North Dakota State,18.05m,18.05m,51.0,https://www.tfrrs.org/athletes/4632455/North_Dakota_State/Stroh_Steffan,21.73m
1837,sp,Men,Long,Kyle,Arizona State,17.67m,17.67m,70.0,https://www.tfrrs.org/athletes/4204060/Arizona_State/Long_Kyle,21.73m
1838,sp,Men,Efekoro,Oghenakpobo,Virginia,19.17m,19.84m,13.0,https://www.tfrrs.org/athletes/5626024/Virginia/Efekoro_Oghenakpobo,21.73m
1839,sp,Men,Lewis,Luke,Purdue,18.18m,18.18m,45.0,https://www.tfrrs.org/athletes/5122468/Purdue/Lewis_Luke,21.73m
1840,sp,Men,Felpel,Kyle,Alabama,18.93m,19.23m,16.0,https://www.tfrrs.org/athletes/4167022/Alabama/Felpel_Kyle,21.73m
1841,sp,Men,Cartwright,Grant,Michigan,18.69m,18.94m,24.0,https://www.tfrrs.org/athletes/4656725/Michigan/Cartwright_Grant,21.73m
1842,sp,Men,Bultman,Nathan,USC,18.85m,18.85m,19.0,https://www.tfrrs.org/athletes/5584339/USC/Bultman_Nathan,21.73m
1843,sp,Men,Mihaljevic,Filip,Virginia,19.97m,20.69m,3.0,https://www.tfrrs.org/athletes/4658530/Virginia/Mihaljevic_Filip,21.73m
1844,sp,Men,Ferguson,Kord,Alabama,18.66m,18.66m,25.0,https://www.tfrrs.org/athletes/5610006/Alabama/Ferguson_Kord,21.73m
1845,sp,Men,Favors,Eric,South Carolina,18.45m,18.45m,30.0,https://www.tfrrs.org/athletes/5637505/South_Carolina/Favors_Eric ,21.73m
1846,sp,Men,Castle,Noah,Kentucky,17.88m,17.88m,59.0,https://www.tfrrs.org/athletes/5602812/Kentucky/Castle_Noah,21.73m
1847,sp,Men,Williams,Brian,Ole Miss,19.06m,19.06m,15.0,https://www.tfrrs.org/athletes/6130028/Ole_Miss/Williams_Brian,21.73m
1848,sp,Men,Otterdahl,Payton,North Dakota State,18.38m,18.38m,33.0,https://www.tfrrs.org/athletes/5596833/North_Dakota_State/Otterdahl_Payton ,21.73m
1849,sp,Men,Cook,Chris,Princeton,18.30m,18.85m,38.0,https://www.tfrrs.org/athletes/4638938/Princeton/Cook_Chris,21.73m
1850,sp,Men,Days,Braheme,UCLA,17.98m,19.45m,55.0,https://www.tfrrs.org/athletes/4674589/UCLA/Days_Braheme,21.73m
1851,sp,Men,Awotunde,Josh,South Carolina,19.22m,19.66m,11.0,https://www.tfrrs.org/athletes/4648690/South_Carolina/Awotunde_Josh,21.73m
1852,sp,Men,McDonald,Josh,Wisconsin,18.30m,18.30m,38.0,https://www.tfrrs.org/athletes/4682745/Wisconsin/McDonald_Josh,21.73m
1853,sp,Men,Droogsma,Austin,Florida State,19.14m,19.14m,14.0,https://www.tfrrs.org/athletes/4649550/Florida_State/Droogsma_Austin,21.73m
1854,sp,Men,Paliscak,David,Kent State,17.78m,17.78m,67.0,https://www.tfrrs.org/athletes/4629730/Kent_State/Paliscak_David,21.73m
1855,sp,Men,Carter,Avery,Missouri,17.85m,17.85m,61.0,https://www.tfrrs.org/athletes/5146687/Missouri/Carter_Avery ,21.73m
1856,sp,Men,Katnik,Matthew,USC,19.75m,19.75m,8.0,https://www.tfrrs.org/athletes/5584344/USC/Katnik_Matthew,21.73m
1857,sp,Men,Loesch,Zach,Wichita State,17.96m,17.96m,56.0,https://www.tfrrs.org/athletes/4207060/Wichita_State/Loesch_Zach,21.73m
1858,sp,Men,Charles,Mitchel,Princeton,17.94m,17.94m,58.0,https://www.tfrrs.org/athletes/5109371/Princeton/Charles_Mitchel,21.73m
1859,sp,Men,Hyc,Micheal,Illinois,18.36m,18.36m,34.0,https://www.tfrrs.org/athletes/4641075/Illinois/Hyc_Micheal,21.73m
1860,sp,Men,Onyia,Emmanuel,Florida State,18.01m,18.01m,52.0,https://www.tfrrs.org/athletes/5156358/Florida_State/Onyia_Emmanuel,21.73m
1861,sp,Men,Bandel,Connor,Florida,18.01m,18.01m,52.0,https://www.tfrrs.org/athletes/6099783/Florida/Bandel_Connor,21.73m
1862,sp,Men,Walski,Brad,Northern Iowa,18.18m,18.18m,45.0,https://www.tfrrs.org/athletes/4637501/Northern_Iowa/Walski_Brad,21.73m
1863,sp,Men,Anderson,Thomas,Arizona State,18.34m,18.97m,35.0,https://www.tfrrs.org/athletes/4204052/Arizona_State/Anderson_Thomas,21.73m
1864,sp,Men,Castle,Aaron,Arizona,19.53m,19.53m,10.0,https://www.tfrrs.org/athletes/4190675/Arizona/Castle_Aaron,21.73m
1865,sp,Men,Douglass,Kyle,Montana State,17.79m,18.12m,66.0,https://www.tfrrs.org/athletes/5127340/Montana_State/Douglass_Kyle,21.73m
1866,sp,Men,Plesko,Nace,Virginia,17.87m,17.87m,60.0,https://www.tfrrs.org/athletes/6109444/Virginia/Plesko_Nace ,21.73m
1867,sp,Men,Lucas,David,Penn State,17.81m,17.81m,63.0,https://www.tfrrs.org/athletes/5612451/Penn_State/Lucas_David,21.73m
1868,sp,Men,Cornelius,Cameron,Houston,18.43m,18.65m,31.0,https://www.tfrrs.org/athletes/4629580/Houston/Cornelius_Cameron,21.73m
1869,sp,Men,Simon,Peter,California,18.52m,19.09m,28.0,https://www.tfrrs.org/athletes/5095165/California/Simon_Peter,21.73m
1870,sp,Men,Neelly,Brett,Kansas State,18.58m,18.94m,27.0,https://www.tfrrs.org/athletes/5584335/Kansas_State/Neelly_Brett,21.73m
1871,sp,Men,Meyers,Avery,Iowa,18.70m,18.70m,23.0,https://www.tfrrs.org/athletes/4191493/Iowa/Meyers_Avery,21.73m
1872,sp,Men,Schall,David,Indiana,18.80m,18.80m,21.0,https://www.tfrrs.org/athletes/5584422/Indiana/Schall_David,21.73m
1873,sp,Men,Holtz,Issac,Northern Iowa,17.67m,17.67m,70.0,https://www.tfrrs.org/athletes/4997634/Northern_Iowa/Holtz_Issac,21.73m
1874,sp,Men,Kern,Jared,Southern Illinois,20.47m,20.47m,2.0,https://www.tfrrs.org/athletes/6100272/Southern_Illinois/Kern_Jared,21.73m
1875,sp,Men,Renner,Alex,North Dakota State,19.21m,19.21m,12.0,https://www.tfrrs.org/athletes/4184002/North_Dakota_State/Renner_Alex,21.73m
1876,sp,Men,Hassan,Mostafa,Colorado St.,21.30m,21.30m,1.0,https://www.tfrrs.org/athletes/5604899/Colorado_St./Hassan_Mostafa,21.73m
1877,sp,Men,Frenia,Taylor,William and Mary,18.13m,18.31m,49.0,https://www.tfrrs.org/athletes/4166886/William_and_Mary/Frenia_Taylor,21.73m
1878,sp,Men,Bonhurst,Ben,South Carolina,18.34m,18.34m,35.0,https://www.tfrrs.org/athletes/6139885/South_Carolina/Bonhurst_Ben,21.73m
1879,sp,Men,Booth,Ryan,Youngstown St.,18.40m,18.40m,,https://www.tfrrs.org/athletes/5103550/Youngstown_St./Booth_Ryan,21.73m
1880,sp,Men,Patterson,Devon,Buffalo,18.81m,19.03m,20.0,https://www.tfrrs.org/athletes/5144150/Buffalo/Patterson_Devon,21.73m
1881,sp,Men,Hunter-Simms,Ryan,Oregon,17.80m,17.97m,65.0,https://www.tfrrs.org/athletes/4184132/Oregon/Hunter-Simms_Ryan,21.73m
1882,sp,Men,Huffman,Nikolas,Kentucky,18.89m,18.89m,17.0,https://www.tfrrs.org/athletes/4513633/Kentucky/Huffman_Nikolas,21.73m
1883,sp,Men,Levi,Itamar,Arkansas State,18.29m,18.67m,40.0,https://www.tfrrs.org/athletes/5597761/Arkansas_State/Levi_Itamar,21.73m
1884,sp,Men,Newman,Tristen,Stanford,18.47m,18.47m,29.0,https://www.tfrrs.org/athletes/5111591/Stanford/Newman_Tristen,21.73m
1885,sp,Men,Tuufuli,Reno,Iowa,18.78m,18.78m,22.0,https://www.tfrrs.org/athletes/5126823/Iowa/Tuufuli_Reno,21.73m
1886,sp,Men,Yohman,Jon,Penn State,18.59m,18.59m,26.0,https://www.tfrrs.org/athletes/4645934/Penn_State/Yohman_Jon,21.73m
1887,sp,Men,Budde,Riley,Wisconsin,18.16m,18.57m,47.0,https://www.tfrrs.org/athletes/4682744/Wisconsin/Budde_Riley,21.73m
1888,sp,Men,Johnson,T'Mond,Texas State,18.23m,18.23m,43.0,https://www.tfrrs.org/athletes/5609528/Texas_State/Johnson_T'Mond,21.73m
1889,sp,Men,McArthur,Daniel,North Carolina,18.32m,18.32m,37.0,https://www.tfrrs.org/athletes/6130257/North_Carolina/McArthur_Daniel,21.73m
1890,sp,Men,Ogundeji,Dotun,UCLA,19.80m,19.80m,5.0,https://www.tfrrs.org/athletes/5257446/UCLA/Ogundeji_Dotun,21.73m
1891,sp,Men,Ponzio,Nicholas,USC,18.87m,19.43m,18.0,https://www.tfrrs.org/athletes/5095497/USC/Ponzio_Nicholas,21.73m
1892,sp,Men,Demaline,Nicholas,Ohio State,19.76m,19.76m,7.0,https://www.tfrrs.org/athletes/6133383/Ohio_State/Demaline_Nicholas,21.73m
1893,sp,Men,Comenentia,Denzel,Georgia,19.60m,19.88m,9.0,https://www.tfrrs.org/athletes/5640394/Georgia/Comenentia_Denzel,21.73m
1894,sp,Men,Kessler,Adam,Eastern Illinois,17.81m,17.81m,63.0,https://www.tfrrs.org/athletes/5600107/Eastern_Illinois/Kessler_Adam,21.73m
1895,sp,Men,Tudor,Macklin,Cincinnati,18.25m,18.25m,41.0,https://www.tfrrs.org/athletes/4526790/Cincinnati/Tudor_Macklin,21.73m
1896,sp,Women,Giger,Lena,Stanford,16.68m,16.68m,19.0,https://www.tfrrs.org/athletes/5111606/Stanford/Giger_Lena,19.56m
1897,sp,Women,Weber,Ashley,Arizona State,15.22m,15.36m,72.0,https://www.tfrrs.org/athletes/4207203/Arizona_State/Weber_Ashley,19.56m
1898,sp,Women,Diller,Lyne'a,Ohio State,15.63m,15.63m,50.0,https://www.tfrrs.org/athletes/6133398/Ohio_State/Diller_Lyne'a,19.56m
1899,sp,Women,Blake,Ashlie,UCLA,16.03m,16.50m,36.0,https://www.tfrrs.org/athletes/5257467/UCLA/Blake_Ashlie,19.56m
